Date,PortfolioValue,AAPL,TSLA,MSTR,GME,AMZN,MSFT,NVDA,META,UNH,V,JPM,IBKR,RBLX,DKNG,CELH,SOFI,HOOD,ABNB,PEP,COST,AMD,GOOG,MRK,CSCO,WMT,BA,C,DIS,CRM,AMGN,LOW,GS,WBA,PYPL,ADBE,NKE,ORCL,TXN,PFE,INTC,BKNG,GE,UPS,T,VRTX,MDT,CVX,ABBV,MCD,BLK,FDX,CAT,ZM,TEAM,DDOG,SHOP,LYFT,UBER,TWLO,DOCU,RIVN,F,GM,XOM,OXY,PSX,APA,WBD,SBUX,BK,MS,ETSY,PANW,ZS,ANET,LULU,DE,SPOT,CHTR,MAR,HON,NOW,ADP,TMO,AVGO,KLAC,MPC,DFS,MTCH,EBAY,ALGN,CRWD,DD,GLW,VRSK,ILMN,REGN,SWKS,FTNT,ROST,BBY,AES,DRI,ULTA,IDXX,APPF,INSM,FND,RUN,BL,FOUR,ESTC,NEOG,RGEN,VRT,MGNI,LMND,WOLF,XLF,XLK,XLY,XLE,XLV,XLI,XLB,XLU,XME,XOP,XRT,SPY,QQQ,IVV,VTI,IWM,DIA
2019-01-30,1026483.3104782104,0.00%,3.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.59%,0.00%,1.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.36%,0.00%,0.00%,0.00%,0.00%,9.75%,0.00%,0.00%,0.00%,0.00%,6.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.80%,0.00%,8.74%,0.00%,0.00%,4.15%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.23%,0.00%,0.00%,0.00%,0.00%,2.26%,0.00%,0.00%,1.29%,0.00%,0.00%,1.86%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.76%,0.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.09%,0.58%,0.00%,9.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-01-31,1037036.2940502167,0.00%,3.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.56%,0.00%,1.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.36%,0.00%,0.00%,0.00%,0.00%,9.76%,0.00%,0.00%,0.00%,0.00%,6.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.89%,0.00%,8.70%,0.00%,0.00%,4.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.26%,0.00%,0.00%,1.27%,0.00%,0.00%,2.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.52%,0.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.30%,0.58%,0.00%,9.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-01,1036004.8107089996,0.00%,3.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.55%,0.00%,1.48%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.57%,0.00%,0.00%,0.00%,0.00%,6.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.89%,0.00%,8.70%,0.00%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.32%,0.00%,0.00%,1.26%,0.00%,0.00%,2.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.70%,0.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.25%,0.57%,0.00%,9.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-04,1034359.6647443771,0.00%,3.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.55%,0.00%,1.48%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.67%,0.00%,0.00%,0.00%,0.00%,6.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.81%,0.00%,8.67%,0.00%,0.00%,4.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.32%,0.00%,0.00%,1.26%,0.00%,0.00%,2.15%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.49%,0.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.31%,0.58%,0.00%,9.21%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-05,1039375.9624290466,0.00%,3.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.52%,0.00%,1.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.71%,0.00%,0.00%,0.00%,0.00%,6.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.78%,0.00%,8.65%,0.00%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.30%,0.00%,0.00%,1.26%,0.00%,0.00%,2.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.46%,0.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.26%,0.58%,0.00%,9.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-06,1041578.7166461945,0.00%,3.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.54%,0.00%,1.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.70%,0.00%,0.00%,0.00%,0.00%,6.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.75%,0.00%,8.71%,0.00%,0.00%,3.96%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.31%,0.00%,0.00%,1.25%,0.00%,0.00%,2.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.60%,0.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.20%,0.57%,0.00%,9.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-07,1041115.6251859665,0.00%,3.49%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.54%,0.00%,1.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.81%,0.00%,0.00%,0.00%,0.00%,5.91%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.73%,0.00%,8.72%,0.00%,0.00%,3.95%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.30%,0.00%,0.00%,1.26%,0.00%,0.00%,2.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.60%,0.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.48%,0.56%,0.00%,9.13%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-08,1040462.9033079147,0.00%,3.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.47%,0.00%,1.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.70%,0.00%,0.00%,0.00%,0.00%,5.97%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.75%,0.00%,8.74%,0.00%,0.00%,3.94%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.35%,0.00%,0.00%,1.27%,0.00%,0.00%,2.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.62%,0.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.58%,0.56%,0.00%,9.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-11,1042023.2466011047,0.00%,3.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.42%,0.00%,1.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.75%,0.00%,0.00%,0.00%,0.00%,5.95%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.78%,0.00%,8.78%,0.00%,0.00%,3.92%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.34%,0.00%,0.00%,1.28%,0.00%,0.00%,2.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.57%,0.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.54%,0.56%,0.00%,9.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-12,1049288.9590234756,0.00%,3.51%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.47%,0.00%,1.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.76%,0.00%,0.00%,0.00%,0.00%,6.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.76%,0.00%,8.78%,0.00%,0.00%,3.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.24%,0.00%,0.00%,0.00%,0.00%,2.33%,0.00%,0.00%,1.33%,0.00%,0.00%,2.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.51%,0.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.45%,0.56%,0.00%,9.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-13,1048808.1509046555,0.00%,3.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.47%,0.00%,1.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.86%,0.00%,0.00%,0.00%,0.00%,6.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.77%,0.00%,8.83%,0.00%,0.00%,3.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.24%,0.00%,0.00%,0.00%,0.00%,2.31%,0.00%,0.00%,1.32%,0.00%,0.00%,2.13%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.42%,0.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.40%,0.56%,0.00%,9.21%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-14,1049444.1309366226,0.00%,3.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.48%,0.00%,1.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.38%,0.35%,0.00%,0.00%,0.00%,0.00%,9.91%,0.00%,0.00%,0.00%,0.00%,5.98%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.75%,0.00%,8.88%,0.00%,0.00%,3.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.34%,0.00%,0.00%,1.31%,0.00%,0.00%,2.15%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.41%,0.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.35%,0.56%,0.00%,9.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-15,1058474.4234571457,0.00%,3.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.52%,0.00%,1.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.97%,0.00%,0.00%,0.00%,0.00%,5.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.85%,0.00%,8.90%,0.00%,0.00%,3.98%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.34%,0.00%,0.00%,1.27%,0.00%,0.00%,2.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.17%,0.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.24%,0.56%,0.00%,9.21%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-19,1062047.0932769775,0.00%,3.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.50%,0.00%,1.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.36%,0.00%,0.00%,0.00%,0.00%,10.16%,0.00%,0.00%,0.00%,0.00%,5.92%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.86%,0.00%,8.88%,0.00%,0.00%,3.96%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.36%,0.00%,0.00%,1.24%,0.00%,0.00%,2.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.10%,0.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.29%,0.57%,0.00%,9.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-20,1060928.1318559647,0.00%,3.37%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.50%,0.00%,1.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.94%,0.00%,0.00%,0.00%,0.00%,5.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.92%,0.00%,8.93%,0.00%,0.00%,3.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.33%,0.00%,0.00%,1.24%,0.00%,0.00%,2.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.06%,0.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.40%,0.58%,0.00%,9.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-21,1060332.3578386307,0.00%,3.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.47%,0.00%,1.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.90%,0.00%,0.00%,0.00%,0.00%,5.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.92%,0.00%,8.92%,0.00%,0.00%,4.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.33%,0.00%,0.00%,1.24%,0.00%,0.00%,2.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.25%,0.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.56%,0.58%,0.00%,9.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-22,1065383.0684080124,0.00%,3.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.46%,0.00%,1.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.87%,0.00%,0.00%,0.00%,0.00%,5.92%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.95%,0.00%,8.99%,0.00%,0.00%,4.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.35%,0.00%,0.00%,1.25%,0.00%,0.00%,2.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.06%,0.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.59%,0.58%,0.00%,9.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-25,1063711.8451223373,0.00%,3.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.44%,0.00%,1.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.84%,0.00%,0.00%,0.00%,0.00%,6.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.96%,0.00%,8.85%,0.00%,0.00%,4.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,0.00%,2.40%,0.00%,0.00%,1.24%,0.00%,0.00%,2.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.09%,0.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.49%,0.58%,0.00%,9.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2019-02-26,1063717.5368833542,0.00%,3.31%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.43%,0.00%,1.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.35%,0.00%,0.00%,0.00%,0.00%,9.80%,0.00%,0.00%,0.00%,0.00%,6.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.98%,0.00%,8.76%,0.00%,0.00%,4.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.24%,0.00%,0.00%,0.00%,0.00%,2.41%,0.00%,0.00%,1.26%,0.00%,0.00%,2.15%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.19%,0.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.46%,0.58%,0.00%,9.22%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
